Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
10/02/2024,AQS,150030010,1,4.2,ppb,4,Kapolei,18,75,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/03/2024,AQS,150030010,1,11.1,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/04/2024,AQS,150030010,1,14.5,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/05/2024,AQS,150030010,1,4,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/06/2024,AQS,150030010,1,3.5,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/07/2024,AQS,150030010,1,4,ppb,4,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/08/2024,AQS,150030010,1,4.9,ppb,4,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/09/2024,AQS,150030010,1,4.5,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/10/2024,AQS,150030010,1,5,ppb,5,Kapolei,18,75,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/11/2024,AQS,150030010,1,9.4,ppb,8,Kapolei,20,83,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/12/2024,AQS,150030010,1,7.6,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/13/2024,AQS,150030010,1,2.5,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/17/2024,AQS,150030010,1,8.8,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/18/2024,AQS,150030010,1,6.6,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/19/2024,AQS,150030010,1,7.5,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/20/2024,AQS,150030010,1,4.6,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/21/2024,AQS,150030010,1,5.3,ppb,5,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/22/2024,AQS,150030010,1,8.7,ppb,8,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/23/2024,AQS,150030010,1,9.7,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/24/2024,AQS,150030010,1,7.5,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/25/2024,AQS,150030010,1,10,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/26/2024,AQS,150030010,1,6.7,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/27/2024,AQS,150030010,1,8.1,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/28/2024,AQS,150030010,1,7,ppb,7,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/29/2024,AQS,150030010,1,6.8,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/30/2024,AQS,150030010,1,3.8,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
10/31/2024,AQS,150030010,1,5,ppb,5,Kapolei,19,79,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/01/2024,AQS,150030010,1,3.8,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/02/2024,AQS,150030010,1,3.7,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/03/2024,AQS,150030010,1,2.5,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/04/2024,AQS,150030010,1,5.8,ppb,5,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/05/2024,AQS,150030010,1,9.2,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/06/2024,AQS,150030010,1,5.5,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/07/2024,AQS,150030010,1,2.7,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/08/2024,AQS,150030010,1,2.9,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/09/2024,AQS,150030010,1,3.1,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/10/2024,AQS,150030010,1,6.9,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/11/2024,AQS,150030010,1,7.1,ppb,7,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/12/2024,AQS,150030010,1,3.3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/13/2024,AQS,150030010,1,4.1,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/14/2024,AQS,150030010,1,2.8,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/15/2024,AQS,150030010,1,2.8,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/16/2024,AQS,150030010,1,2.4,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/17/2024,AQS,150030010,1,3.1,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/18/2024,AQS,150030010,1,5.4,ppb,5,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/19/2024,AQS,150030010,1,6.3,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/20/2024,AQS,150030010,1,8.2,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/21/2024,AQS,150030010,1,14.5,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/22/2024,AQS,150030010,1,10.2,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/23/2024,AQS,150030010,1,14.5,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/24/2024,AQS,150030010,1,7.8,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/25/2024,AQS,150030010,1,17.5,ppb,16,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/26/2024,AQS,150030010,1,18.8,ppb,17,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/27/2024,AQS,150030010,1,8.7,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/28/2024,AQS,150030010,1,2.1,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/29/2024,AQS,150030010,1,6.1,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
11/30/2024,AQS,150030010,1,18.4,ppb,17,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/01/2024,AQS,150030010,1,7.8,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/02/2024,AQS,150030010,1,17,ppb,16,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/03/2024,AQS,150030010,1,12.6,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/04/2024,AQS,150030010,1,11.9,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/05/2024,AQS,150030010,1,8.1,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/06/2024,AQS,150030010,1,10.8,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/07/2024,AQS,150030010,1,8.9,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/08/2024,AQS,150030010,1,8.1,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/09/2024,AQS,150030010,1,7,ppb,7,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/10/2024,AQS,150030010,1,7.8,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/11/2024,AQS,150030010,1,2.9,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/12/2024,AQS,150030010,1,2.9,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/13/2024,AQS,150030010,1,8.9,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/14/2024,AQS,150030010,1,4.1,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/15/2024,AQS,150030010,1,3.6,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/16/2024,AQS,150030010,1,21.3,ppb,20,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/17/2024,AQS,150030010,1,13.5,ppb,12,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/18/2024,AQS,150030010,1,9.1,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/19/2024,AQS,150030010,1,9.9,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/20/2024,AQS,150030010,1,9.5,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/21/2024,AQS,150030010,1,10.1,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/22/2024,AQS,150030010,1,11.5,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/23/2024,AQS,150030010,1,9.3,ppb,8,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/24/2024,AQS,150030010,1,10.8,ppb,9,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/25/2024,AQS,150030010,1,5.6,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/26/2024,AQS,150030010,1,14.3,ppb,13,Kapolei,20,83,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/27/2024,AQS,150030010,1,14.7,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/28/2024,AQS,150030010,1,14.8,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/29/2024,AQS,150030010,1,1.7,ppb,1,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/30/2024,AQS,150030010,1,9,ppb,8,Kapolei,22,92,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
12/31/2024,AQS,150030010,1,9.1,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/01/2025,AQS,150030010,1,3.6,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/02/2025,AQS,150030010,1,5.8,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/03/2025,AQS,150030010,1,12,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/04/2025,AQS,150030010,1,12.6,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/05/2025,AQS,150030010,1,10.6,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/06/2025,AQS,150030010,1,14.4,ppb,13,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/07/2025,AQS,150030010,1,4.6,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/08/2025,AQS,150030010,1,10,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/09/2025,AQS,150030010,1,10.4,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/10/2025,AQS,150030010,1,6.5,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/11/2025,AQS,150030010,1,2.8,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/12/2025,AQS,150030010,1,2.2,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/13/2025,AQS,150030010,1,7.5,ppb,7,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/14/2025,AQS,150030010,1,9.9,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/15/2025,AQS,150030010,1,7.6,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/16/2025,AQS,150030010,1,16.3,ppb,15,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/17/2025,AQS,150030010,1,13.3,ppb,12,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/18/2025,AQS,150030010,1,2.5,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/19/2025,AQS,150030010,1,1.7,ppb,1,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/20/2025,AQS,150030010,1,3.3,ppb,3,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/21/2025,AQS,150030010,1,20.7,ppb,19,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/22/2025,AQS,150030010,1,20.3,ppb,19,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/23/2025,AQS,150030010,1,27.5,ppb,25,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/24/2025,AQS,150030010,1,17,ppb,16,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/25/2025,AQS,150030010,1,3.5,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/26/2025,AQS,150030010,1,11.4,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/27/2025,AQS,150030010,1,3.4,ppb,3,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/28/2025,AQS,150030010,1,3.9,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/29/2025,AQS,150030010,1,15,ppb,14,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/30/2025,AQS,150030010,1,5.9,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
01/31/2025,AQS,150030010,1,16.6,ppb,15,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/01/2025,AQS,150030010,1,9.6,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/02/2025,AQS,150030010,1,4.8,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/03/2025,AQS,150030010,1,15,ppb,14,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/04/2025,AQS,150030010,1,5.9,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/05/2025,AQS,150030010,1,5.8,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/06/2025,AQS,150030010,1,18.3,ppb,17,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/07/2025,AQS,150030010,1,9.5,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/08/2025,AQS,150030010,1,9.8,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/09/2025,AQS,150030010,1,5.2,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/10/2025,AQS,150030010,1,7.4,ppb,7,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/11/2025,AQS,150030010,1,14.7,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/12/2025,AQS,150030010,1,20.8,ppb,19,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/13/2025,AQS,150030010,1,14.4,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/14/2025,AQS,150030010,1,8,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/15/2025,AQS,150030010,1,6,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/16/2025,AQS,150030010,1,8.7,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
02/17/2025,AQS,150030010,1,7.5,ppb,7,Kapolei,23,96,42602,Nitrogen dioxide (NO2),212,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
